RoadID,LocationX,LocationY,MileageID_k,MileageID_m,NearestETagGantryID,NearestStationId,RoadDirection
000010,121.6663249024364,25.079980867329141,09,100,01F0061N,466940,N
000010,121.6655348640046,25.079450904407771,09,200,01F0061N,466940,N
000010,121.66474482447531,25.07890094215681,09,300,01F0061N,466940,N
000010,121.66394478588229,25.078370980052568,09,400,01F0061N,466940,N
000010,121.6631347492937,25.07787101994532,009,500,01F0061N,466940,N
000010,121.662304712522,25.077371060565479,009,600,01F0061N,466940,N
000010,121.6614746767065,25.076881101117412,009,700,01F0061N,466940,N
000010,121.660634641828,25.07640114278184,009,800,01F0061N,466940,N
000010,121.6597946075053,25.075921184067369,009,900,01F0099N,466940,N
000010,121.65894457398,25.075471226666831,010,000,01F0099N,466940,N
000010,121.6580545434955,25.075061271820388,010,100,01F0099N,466940,N
000010,121.6571545157579,25.074681318506279,010,200,01F0099N,466940,N
000010,121.6562344918285,25.074361367173481,010,300,01F0099N,466940,N
000010,121.65529447111381,25.074081417946729,010,400,01F0099N,466940,N
000010,121.654334453425,25.07385147068322,010,500,01F0099N,466940,N
000010,121.6533844368325,25.073621522778261,010,600,01F0099N,466940,N
000010,121.6524044226754,25.073451578224208,010,700,01F0099N,466940,N
000010,121.65143440968519,25.073281632013419,010,800,01F0099N,466940,N
000010,121.65045439701569,25.073121687347982,010,900,01F0099N,466940,N
000010,121.649474384581,25.072951742259729,011,000,01F0099N,466940,N
000010,121.6485043714315,25.072791796852329,011,100,01F0099N,466940,N
000010,121.6475343596959,25.07263185137565,011,200,01F0099N,466940,N
000010,121.6465643473651,25.07248190606964,011,300,01F0099N,466940,N
000010,121.6455843349064,25.072321960627569,011,400,01F0099N,466940,N
000010,121.6446043219072,25.072162015896041,011,500,01F0099N,466940,N
000030,121.6436343098251,25.0720020700398,011,600,03F0116N,466940,N
000030,121.6426542977068,25.07184212498175,011,700,03F0116N,466940,N
000030,121.6416942849537,25.0716821790454,011,800,03F0116N,466940,N
000030,121.6407042717956,25.0715122351277,011,900,03F0116N,466940,N
000030,121.6397742495392,25.071212284703929,012,000,03F0116N,466940,N
000030,121.6388842199984,25.0708123298772,012,100,03F0116N,466940,N
000030,121.6380441848806,25.07033237125825,012,200,03F0116N,466940,N
000030,121.6372741438943,25.069772407773769,012,300,03F0116N,466940,N
000030,121.636504102957,25.069212443755671,012,400,03F0116N,466940,N
000030,121.6357240629293,25.068662480742791,012,500,03F0116N,466920,N
000030,121.6349240235779,25.068122518916951,012,600,03F0116N,466920,N
000030,121.6340539926347,25.06769256274454,012,700,03F0116N,466920,N
000030,121.6331439654975,25.067322610048141,012,800,03F0116N,466920,N
000030,121.63220394436649,25.06705266098221,012,900,03F0116N,466920,N
000030,121.63124393045921,25.066872714671941,013,000,03F0116N,466920,N
000030,121.6302539214276,25.0667627711803,013,100,03F0116N,466920,N
000030,121.6292639141305,25.06667282789077,013,200,03F0116N,466920,N
000030,121.6282839076778,25.066592883765381,013,300,03F0116N,466920,N
000030,121.6272938999753,25.066502940836511,013,400,03F0116N,466920,N
000030,121.6263038929054,25.066422997863562,013,500,03F0116N,466920,N
000030,121.6253338860809,25.066343053408929,013,600,03F0116N,466920,N
000030,121.6243438793521,25.0662631108646,013,700,03F0116N,466920,N
000030,121.6233438717215,25.066173168208049,013,800,03F0116N,466920,N
000030,121.6223638634853,25.0660832243374,013,900,03F0116N,466920,N
000030,121.6213738565497,25.065993280611131,014,000,03F0116N,466920,N
000030,121.6203838489626,25.06590333748483,014,100,03F0116N,466920,N
000030,121.61940384145051,25.06582339413745,014,200,03F0116N,466920,N
000030,121.61841383444779,25.065733450465871,014,300,03F0116N,466920,N
000030,121.61742382736151,25.06565350766838,014,400,03F0116N,466920,N
000030,121.6164438189588,25.065563564306721,014,500,03F0116N,466920,N
000030,121.6154538100853,25.0654536201398,014,600,03F0116N,466920,N
000010,121.6144738005283,25.06533367643128,014,700,01F0147N,466920,N
000010,121.6134937907791,25.065213731640551,014,800,01F0147N,466920,N
000010,121.6125137808468,25.065093787573218,014,900,01F0147N,466920,N
000010,121.6115337717181,25.0649738433225,015,000,01F0147N,466920,N
000010,121.6105537604119,25.064843898615031,015,100,01F0147N,466920,N
000010,121.60957375099321,25.064723954907009,015,200,01F0147N,466920,N
000010,121.6085937413831,25.06460401011714,015,300,01F0147N,466920,N
000010,121.6076037316825,25.0644840663466,015,400,01F0147N,466920,N
000010,121.60662372103261,25.064354121747041,015,500,01F0155N,466920,N
000010,121.6056437109597,25.064234178158021,015,600,01F0155N,466920,N
000010,121.6046637011676,25.064104233191749,015,700,01F0155N,466920,N
000010,121.6036736909286,25.063984289273659,015,800,01F0155N,466920,N
000010,121.6027036812422,25.0638643451126,015,900,01F0155N,466920,N
000010,121.6017236714964,25.063744400803081,016,000,01F0155N,466920,N
000010,121.6007436613645,25.063614456016811,016,100,01F0155N,466920,N
000010,121.59976365132761,25.063494511348662,016,200,01F0155N,466920,N
000010,121.5987636425254,25.06339456920723,016,300,01F0155N,466920,N
000010,121.59777363875941,25.0633546260819,016,400,01F0155N,466920,N
000010,121.59678363615021,25.06334468447541,016,500,01F0155N,466920,N
000010,121.595793638518,25.063384743187811,016,600,01F0155N,466920,N
000010,121.5948036436718,25.063474803147379,016,700,01F0155N,466920,N
000010,121.5938236516153,25.06360486379366,016,800,01F0155N,466920,N
000010,121.59285366087251,25.06376492322806,016,900,01F0155N,466920,N
000010,121.5918936766453,25.063994983772091,017,000,01F0155N,466920,N
000010,121.5909536937009,25.064255043439111,017,100,01F0155N,466920,N
000010,121.5900137126167,25.064545103542969,017,200,01F0155N,466920,N
000010,121.5890937363454,25.0648951633028,017,300,01F0155N,466920,N
000010,121.5881937610514,25.06526522277073,017,400,01H0174N,466920,N
000010,121.5872937873217,25.065645282564269,017,500,01H0174N,466920,N
000010,121.5863838118135,25.06600534153149,017,600,01H0174N,466920,N
000010,121.5854738349238,25.066355400990972,017,700,01H0174N,466920,N
000010,121.584563859609,25.066715460653889,017,800,01H0174N,466920,N
000010,121.58367388575481,25.06709551985324,017,900,01H0174N,466920,N
000010,121.58277391184581,25.067485579036958,018,000,01H0174N,466920,N
000010,121.5818739381214,25.067875639143569,018,100,01H0174N,466920,N
000010,121.580963961405,25.068215698014679,018,200,01H0174N,466920,N
000010,121.5800539845485,25.06855575768299,018,300,01H0174N,466920,N
000010,121.57912400607751,25.06887581789702,018,400,01H0174N,466920,N
000010,121.57818402561109,25.069175878156,018,500,01H0174N,466920,N
000010,121.57724404359,25.06944593788505,018,600,01H0174N,466920,N
000010,121.57628405897729,25.069685998883539,018,700,01H0174N,466920,N
000010,121.5753240732413,25.069906059402019,018,800,01H0174N,466920,N
000010,121.5743640868475,25.070106119433781,018,900,01H0174N,466920,N
000010,121.5733940978578,25.070286178785079,019,000,01H0174N,466920,N
000010,121.572414108585,25.070456240277309,019,100,01H0174N,466920,N
000010,121.5714341156264,25.07056629972589,019,200,01H0174N,466920,N
000010,121.57044411917261,25.070646359497509,019,300,01H0174N,466920,N
000010,121.5694541230028,25.0707064183506,019,400,01H0174N,466920,N
000010,121.5684741214135,25.070716476751411,019,500,01H0174N,466920,N
000010,121.56748412010469,25.070706534656111,019,600,01H0174N,466920,N
000010,121.5664841187936,25.070706593748572,019,700,01H0174N,466920,N
000010,121.5654941165154,25.070696651923161,019,800,01H0174N,466920,N
000010,121.56450411453081,25.070696710142251,019,900,01H0174N,466920,N
000010,121.56351411458139,25.070706768402559,020,000,01H0200N,466920,N
000010,121.5625241166762,25.070756827707068,020,100,01H0200N,466920,N
000010,121.56155412678061,25.070926887290341,020,200,01H0200N,466920,N
000010,121.5605941430161,25.071166948460711,020,300,01H0200N,466920,N
000010,121.5596641647199,25.071487008589749,020,400,01H0200N,466920,N
000010,121.55874418757089,25.071827068405021,020,500,01H0200N,466920,N
000010,121.557834209127,25.07215712799697,020,600,01H0200N,466920,N
000010,121.5568942277266,25.072437188209079,020,700,01H0200N,466920,N
000010,121.5559142389768,25.07261724812788,020,800,01H0208N,466920,N
000010,121.554934241738,25.072677307505959,020,900,01H0208N,466920,N
000010,121.55393424125241,25.072687366563031,021,000,01H0208N,466920,N
000010,121.5529442411307,25.07269742496959,021,100,01H0208N,466920,N
000010,121.5519642403884,25.072707482929349,021,200,01H0208N,466920,N
000010,121.550974239734,25.072717541744449,021,300,01F0213N,466920,N
000010,121.54997423915719,25.07272760031206,021,400,01F0213N,466920,N
000010,121.54898423796659,25.072737659402328,021,500,01F0213N,466920,N
000010,121.54799423749439,25.07274771730566,021,600,01F0213N,466920,N
000010,121.5470042367577,25.0727577758313,021,700,01F0213N,466920,N
000010,121.5460242364058,25.072767834306529,021,800,01F0213N,466920,N
000010,121.54503423513469,25.072777892337861,021,900,01F0213N,466920,N
000010,121.5440442345907,25.072787950987859,022,000,01F0213N,466920,N
000010,121.543054233779,25.07279800935736,022,100,01F0213N,466920,N
000010,121.54206423270369,25.07280806834914,022,200,01F0213N,466920,N
000010,121.5410642326833,25.07281812739247,022,300,01F0213N,466920,N
000010,121.5400842317334,25.072828185483949,022,400,01F0213N,466920,N
000010,121.5390742290281,25.072808243878718,022,500,01F0213N,466920,N
000010,121.53808422026169,25.072708301320169,022,600,01F0213N,466920,N
000010,121.5371042116611,25.072608357483091,022,700,01F0213N,466920,N
000010,121.5361242017278,25.072488412759061,022,800,01F0213N,466920,N
000010,121.53513419282071,25.072378469054041,022,900,01F0213N,466920,N
000010,121.5341541839859,25.072278525532379,023,000,01F0213N,466920,N
000010,121.5331641807449,25.07224858325943,023,100,01F0213N,466920,N
000010,121.5321741844166,25.07232864286885,023,200,01F0213N,466920,N
000010,121.5312241999751,25.072558702629891,023,300,01F0233N,466920,N
000010,121.53029422162319,25.072888763466391,023,400,01F0233N,466920,N
000010,121.529374243868,25.073218822585609,023,500,01F0233N,466920,N
000010,121.5284642658102,25.073548881981111,023,600,01F0233N,466920,N
000010,121.527534288226,25.073878942822621,023,700,01F0233N,466920,N
000010,121.526624310276,25.074219002234191,023,800,01F0233N,466920,N
000010,121.5257043333521,25.07455906173514,023,900,01F0233N,466920,N
000010,121.5247843572261,25.0749091222678,024,000,01F0233N,466920,N
000010,121.52386437984011,25.07524918220086,024,100,01F0233N,466920,N
000010,121.52294440072831,25.075559241699011,024,200,01F0233N,466920,N
000010,121.52200442024009,25.07585930231615,024,300,01F0233N,466920,N
000010,121.5210644386716,25.07613936260891,024,400,01F0233N,466920,N
000010,121.520114454894,25.076389422941439,024,500,01F0233N,466920,N
000010,121.5191544700692,25.076619483483992,024,600,01F0233N,466920,N
000010,121.5181844831548,25.076819543670471,024,700,01F0233N,466920,N
000010,121.51722449426011,25.076999603494979,024,800,01F0233N,466920,N
000010,121.51624450375471,25.07715966366867,024,900,01F0233N,466920,N
000010,121.5152645135846,25.077319724620939,025,000,01F0233N,466920,N
000010,121.51428452247239,25.0774597847027,025,100,01F0233N,466920,N
000010,121.513304528854,25.077569844441069,025,200,01F0233N,466920,N
000010,121.5123245305238,25.07761990270469,025,300,01F0233N,466920,N
000010,121.5113345331913,25.077669961870029,025,400,01F0233N,466920,N
000010,121.5103445357672,25.0777300211399,025,500,01F0233N,466920,N
000010,121.5093445352433,25.077750080443959,025,600,01F0256N,466920,N
000010,121.5083545327884,25.077730138776221,025,700,01F0256N,466920,N
000010,121.50736452899319,25.07770019644266,025,800,01F0256N,466920,N
000010,121.5063845232211,25.07764025376898,025,900,01F0256N,466920,N
000010,121.505394516811,25.077570310293581,026,000,01F0256N,466920,N
000010,121.5044045071418,25.0774603667952,026,100,01F0256N,466920,N
000010,121.50342449674039,25.07733042260848,026,200,01F0256N,466920,N
000010,121.5024444840091,25.07718047747543,026,300,01F0256N,466920,N
000010,121.5014744715546,25.077020532290291,026,400,01F0256N,466920,N
000010,121.5005144555617,25.07681058569937,026,500,01F0256N,466920,N
000010,121.4995544387909,25.07660063827251,026,600,01F0256N,466920,N
000010,121.4985844205477,25.07637069212257,026,700,01F0256N,466920,N
000010,121.49762440285051,25.07614074487574,026,800,01F0256N,466920,N
000010,121.49666438568021,25.075910796783969,026,900,01F0256N,466920,N
000010,121.4957043676735,25.075690850053739,027,000,01F0256N,466920,N
000010,121.4947543504277,25.075460902155928,027,100,01H0271N,466920,N
000010,121.4937943327752,25.075230955214419,027,200,01H0271N,466920,N
000010,121.4928343150367,25.07501100783038,027,300,01H0271N,466920,N
000010,121.49188429725061,25.074781059472169,027,400,01H0271N,466920,N
000010,121.4909142792538,25.074551113349841,027,500,01H0271N,466920,N
000010,121.4899542627961,25.07433116614769,027,600,01H0271N,466920,N
000010,121.4890042455484,25.074111218569961,027,700,01H0271N,466920,N
000010,121.48803422803191,25.073891271938969,027,800,01H0271N,466920,N
000010,121.487074210717,25.07367132492935,027,900,01H0271N,466920,N
000010,121.4861041940011,25.073451378227219,028,000,01H0271N,466920,N
000010,121.4851341789219,25.07326143177891,028,100,01H0271N,466920,N
000010,121.48415416733459,25.07312148742766,028,200,01H0271N,466920,N
000010,121.48318415680571,25.073001542766079,028,300,01H0271N,466920,N
000010,121.4821941491231,25.072911599255111,028,400,01H0271N,466920,N
000010,121.481204143066,25.072851656679092,028,500,01H0271N,466920,N
000010,121.4802141442529,25.072891716127121,028,600,01H0271N,466920,N
000010,121.4792241474625,25.072961775636578,028,700,01H0271N,466920,N
000010,121.47824415523991,25.073091835837769,028,800,01H0271N,466920,N
000010,121.47728416684539,25.073271895070711,028,900,01H0271N,466920,N
000010,121.4763241816342,25.073501955617751,029,000,01H0271N,466920,N
000010,121.4753641967224,25.073732016308949,029,100,01H0271N,466920,N
000010,121.4744042119772,25.073972076660631,029,200,01H0271N,466920,N
000010,121.4734542272263,25.074212136861838,029,300,01F0293N,466920,N
000010,121.4724942420834,25.074442197151349,029,400,01F0293N,466920,N
000010,121.4715442577604,25.074682257835072,029,500,01F0293N,466920,N
000010,121.47058427161571,25.074902318060939,029,600,01F0293N,466920,N
000010,121.469604283665,25.075092379054311,029,700,01F0293N,466920,N
000010,121.4686342947311,25.07526243911196,029,800,01F0293N,466920,N
000010,121.467644298637,25.075352499239969,029,900,01F0293N,466920,N
000010,121.4666642995553,25.0753825576276,030,000,01F0293N,466920,N
000010,121.46567429979859,25.075402616123661,030,100,01F0293N,466920,N
000010,121.4646842974267,25.075392673973091,030,200,01F0293N,466920,N
000010,121.463694292182,25.0753427316444,030,300,01F0293N,466920,N
000010,121.46271427954581,25.075192786998969,030,400,01F0293N,466920,N
000010,121.4617342647566,25.075012841795129,030,500,01F0293N,466920,N
000010,121.4607742498428,25.074822895283429,030,600,01F0293N,466920,N
000010,121.4598142328359,25.074602948459589,030,700,01F0293N,466920,N
000010,121.45886421272991,25.074342999764461,030,800,01F0293N,466920,N
000010,121.45792419090969,25.0740530498059,030,900,01F0293N,466920,N
000010,121.4569841689317,25.073773100588859,031,000,01F0293N,466920,N
000010,121.4560441468349,25.073483151244641,031,100,01F0293N,466920,N
000010,121.45511412491589,25.073193201340612,031,200,01F0293N,466920,N
000010,121.45417410379351,25.072913252205691,031,300,01F0293N,466920,N
000010,121.45322408105871,25.072623302780631,031,400,01F0293N,466920,N
000010,121.4522840595254,25.07234335329775,031,500,01F0293N,466920,N
000010,121.451344038235,25.072063404123529,031,600,01F0293N,466920,N
000010,121.45040401629549,25.07177345481734,031,700,01F0293N,466920,N
000010,121.4494739942232,25.071493504876589,031,800,01F0293N,466920,N
000010,121.4485239723551,25.07120355576744,031,900,01F0293N,466920,N
000010,121.447583951854,25.07093360646908,032,000,01F0293N,466920,N
000010,121.4466439292846,25.070643657495641,032,100,01F0293N,466920,N
000010,121.4457039076171,25.07036370837411,032,200,01F0293N,466920,N
000010,121.444763885758,25.070073758210029,032,300,01F0293N,466920,N
000010,121.4438238636596,25.069793808806839,032,400,01F0293N,#N/A,N
000010,121.44288384279589,25.069513859710678,032,500,01F0293N,#N/A,N
000010,121.441943819992,25.069223910476872,032,600,01F0293N,#N/A,N
000010,121.4409838023907,25.068993963188621,032,700,01F0293N,#N/A,N
000010,121.4400237853699,25.06877401551851,032,800,01F0293N,#N/A,N
000010,121.43904376978671,25.068584070651379,032,900,01F0293N,#N/A,N
000010,121.4380837566095,25.068424123927759,033,000,01F0293N,#N/A,N
000010,121.437103745676,25.068284179302559,033,100,01F0293N,#N/A,N
000010,121.43611373497011,25.068164235907119,033,200,01F0293N,#N/A,N
000010,121.4351337274034,25.068074292262359,033,300,01H0333N,#N/A,N
000010,121.43414371994881,25.068004349728781,033,400,01H0333N,#N/A,N
000010,121.4331537140088,25.067944406456789,033,500,01H0333N,#N/A,N
000010,121.4321637093482,25.06789446425557,033,600,01H0333N,#N/A,N
000010,121.43117370473171,25.06785452222865,033,700,01H0333N,#N/A,N
000010,121.4301836996822,25.0678145799138,033,800,01H0333N,#N/A,N
000010,121.4291936951913,25.067774637308169,033,900,01F0339N,#N/A,N
000010,121.4282036890578,25.0677046948194,034,000,01F0339N,#N/A,N
000010,121.42722367445749,25.067534749289969,034,100,01F0339N,#N/A,N
000010,121.42627365793371,25.067314801773609,034,200,01F0339N,#N/A,N
000010,121.4253536325198,25.06698485002277,034,300,01F0339N,#N/A,N
000010,121.424473601256,25.066564894893158,034,400,01F0339N,#N/A,N
000010,121.4236335664683,25.066094936246909,034,500,01F0339N,#N/A,N
000010,121.4228035300621,25.065604976734651,034,600,01F0339N,#N/A,N
000010,121.42197349274009,25.0651050174248,034,700,01F0339N,#N/A,N
000010,121.42117345452979,25.064585055801722,034,800,01F0339N,#N/A,N
000010,121.42036341647859,25.064075095078959,034,900,01F0339N,#N/A,N
000010,121.41955337880771,25.06355513386578,035,000,01F0339N,#N/A,N
000010,121.4187533384313,25.063015171471459,035,100,01F0339N,#N/A,N
000010,121.4179532991061,25.06247520916725,035,200,01F0339N,#N/A,N
000010,121.41717325978971,25.06194524632728,035,300,01F0339N,#N/A,N
000010,121.4163732204328,25.061405284319939,035,400,01F0339N,#N/A,N
000010,121.415563181389,25.06088532337828,035,500,01F0339N,#N/A,N
000010,121.4147231457398,25.060405364196729,035,600,01F0339N,#N/A,N
000010,121.4138831106622,25.059925405581609,035,700,01F0339N,#N/A,N
000010,121.413043075978,25.059455447122591,035,800,01F0339N,#N/A,N
000010,121.41221303964549,25.058975488073848,035,900,01F0339N,#N/A,N
000010,121.4113830024481,25.058475528720621,036,000,01F0339N,#N/A,N
000010,121.4105529666238,25.057985568730452,036,100,01F0339N,#N/A,N
000010,121.4097229298953,25.057485608925351,036,200,01F0339N,#N/A,N
000010,121.40890289244081,25.056985649351621,036,300,01F0339N,#N/A,N
000010,121.4080828552578,25.056475688261042,036,400,01F0339N,#N/A,N
000010,121.4072628185875,25.05598572805517,036,500,01F0339N,#N/A,N
000010,121.4063927874676,25.055565772638118,036,600,01F0339N,#N/A,N
000010,121.4054627619322,25.055235821472351,036,700,01F0339N,#N/A,N
000010,121.4045027457112,25.05502587451392,036,800,01F0339N,#N/A,N
000010,121.40351273819149,25.054955932230069,036,900,01F0339N,#N/A,N
000010,121.4025227401021,25.055005991189809,037,000,01F0339N,#N/A,N
000010,121.4015627505912,25.05517605066434,037,100,01F0339N,#N/A,N
000010,121.4006327707605,25.055476110854649,037,200,01F0339N,#N/A,N
000010,121.399752798989,25.055896169462979,037,300,01F0339N,#N/A,N
000010,121.3989428338319,25.056416226814878,037,400,01F0339N,#N/A,N
000010,121.3982128761138,25.05702628019689,037,500,01F0339N,#N/A,N
000010,121.397562922827,25.057696330162109,037,600,01F0376N,#N/A,N
000010,121.3969929733603,25.058426375937231,037,700,01F0376N,#N/A,N
000010,121.3964230245759,25.059166422730438,037,800,01F0376N,#N/A,N
000010,121.39585307550981,25.059896468630061,037,900,01F0376N,#N/A,N
000010,121.39525312590141,25.060616516750859,038,000,01F0376N,#N/A,N
000010,121.3946231737427,25.061306565733151,038,100,01F0376N,#N/A,N
000010,121.3939532203138,25.06197661605227,038,200,01F0376N,#N/A,N
000010,121.3932532638522,25.062606668580649,038,300,01F0376N,#N/A,N
000010,121.39250330339669,25.063186722905591,038,400,01F0376N,#N/A,N
000010,121.3916733377398,25.063686780072569,038,500,01F0376N,#N/A,N
000010,121.3907733626119,25.0640568397212,038,600,01F0376N,#N/A,N
000010,121.3898333802268,25.06433689966212,038,700,01F0376N,#N/A,N
000010,121.3888633908019,25.064506959918589,038,800,01F0376N,#N/A,N
000010,121.38788339537589,25.064597019710991,038,900,01F0376N,#N/A,N
000010,121.38689339248479,25.064587077819251,039,000,01F0376N,#N/A,N
000010,121.3859033842765,25.0644871347133,039,100,01F0376N,#N/A,N
000010,121.3849333696986,25.064307188687181,039,200,01F0376N,#N/A,N
000010,121.3839533556993,25.06414724330444,039,300,01F0376N,#N/A,N
000010,121.3829633493246,25.064077301015509,039,400,01F0376N,#N/A,N
000010,121.38198335199461,25.064147359685482,039,500,01F0376N,#N/A,N
000010,121.3810233652662,25.064347420449192,039,600,01F0376N,#N/A,N
000010,121.3800833837109,25.06463748078059,039,700,01F0376N,#N/A,N
000010,121.3791534049346,25.06495754097373,039,800,01F0376N,#N/A,N
000010,121.3782234252603,25.065267601183479,039,900,01F0376N,#N/A,N
000010,121.3772734392203,25.065497660813371,040,000,01F0376N,#N/A,N
000010,121.376283444214,25.065587721048079,040,100,01F0376N,#N/A,N
000010,121.37529343916979,25.06554777888709,040,200,01F0376N,#N/A,N
000010,121.374313428705,25.065427834217811,040,300,01F0376N,#N/A,N
000010,121.37333341966379,25.06531789079412,040,400,01F0376N,#N/A,N
